year_month,state,district,pincode,risk_category,risk_reason,anomaly_score,total_activity,trend_status,policy_recommendation
2025-09,west bengal,south 24 parganas,743372,CRITICAL,Unusual activity spike (>50% increase),-0.16950914794398897,3496.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,rajasthan,bharatpur,321203,CRITICAL,Unusual activity spike (>50% increase),-0.1694920964346175,3077.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,west bengal,howrah,711312,CRITICAL,Unusual activity spike (>50% increase),-0.16948322876364874,3981.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,gujarat,valsad,396065,CRITICAL,Unusual activity spike (>50% increase),-0.16942174070201,2975.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,bihar,patna,801503,CRITICAL,Unusual activity spike (>50% increase),-0.16941719556518886,3973.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,west bengal,jalpaiguri,735133,CRITICAL,Unusual activity spike (>50% increase),-0.16938544522095667,2421.0,SURGING,Maintain current service levels; can serve as model regions
2025-05,andhra pradesh,bapatla,522265,CRITICAL,No new enrollments recorded; Unusual activity spike (>50% increase),-0.16936694284491838,559.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,maharashtra,beed,431126,CRITICAL,Unusual activity spike (>50% increase),-0.16933369203179216,4161.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,west bengal,jalpaiguri,735233,CRITICAL,Unusual activity spike (>50% increase),-0.1693288873450226,1749.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,rajasthan,jalor,343041,CRITICAL,Unusual activity spike (>50% increase),-0.169278128027455,3563.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,moradabad,244501,CRITICAL,No specific concerns,-0.16923270245371747,4604.0,STABLE,Maintain current service levels; can serve as model regions
2025-11,maharashtra,pune,413114,CRITICAL,Unusual activity spike (>50% increase),-0.16921558192171848,3924.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,maharashtra,nashik,422208,CRITICAL,Unusual activity spike (>50% increase),-0.16911510804369612,4086.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,maharashtra,jalgaon,424101,CRITICAL,No specific concerns,-0.16902809493086424,4021.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-09,jharkhand,khunti,835210,CRITICAL,Unusual activity spike (>50% increase),-0.16899108375957128,3211.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,chhattisgarh,korba,495674,CRITICAL,No specific concerns,-0.16896235966951922,4174.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,bihar,patna,804453,CRITICAL,No specific concerns,-0.16895392664534192,4042.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-09,west bengal,nadia,741123,CRITICAL,Unusual activity spike (>50% increase),-0.16889151723065232,3109.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,west bengal,paschim medinipur,721150,CRITICAL,Unusual activity spike (>50% increase),-0.16881919386855515,4067.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,uttarakhand,tehri garhwal,249155,CRITICAL,Unusual activity spike (>50% increase),-0.16879552100012363,3141.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,bihar,gaya,824201,CRITICAL,Unusual activity spike (>50% increase),-0.16878193638170746,3967.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,rajasthan,jaipur,302016,CRITICAL,No specific concerns,-0.1687406093942434,3997.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-10,manipur,imphal east,795010,CRITICAL,Unusual activity spike (>50% increase),-0.168685228657244,3892.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,maharashtra,jalna,431501,CRITICAL,Sharp decline in activity (>30% drop),-0.16867060219406704,3701.0,DECLINING,Maintain current service levels; can serve as model regions
2025-09,west bengal,jalpaiguri,735204,CRITICAL,Unusual activity spike (>50% increase),-0.16864623442481963,2635.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,jharkhand,chatra,825401,CRITICAL,Unusual activity spike (>50% increase),-0.16864435000923228,4402.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,manipur,imphal west,795001,CRITICAL,Sharp decline in activity (>30% drop),-0.16855397202468425,3403.0,DECLINING,Maintain current service levels; can serve as model regions
2025-12,maharashtra,washim,444403,CRITICAL,Sharp decline in activity (>30% drop),-0.16846618512152356,3812.0,DECLINING,Maintain current service levels; can serve as model regions
2025-12,maharashtra,beed,431123,CRITICAL,Sharp decline in activity (>30% drop),-0.16836950537479856,3917.0,DECLINING,Maintain current service levels; can serve as model regions
2025-12,madhya pradesh,bhopal,462022,CRITICAL,No specific concerns,-0.1683564318088876,3813.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,sant kabir nagar,272175,CRITICAL,No specific concerns,-0.1682938099238016,4506.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,maharashtra,yavatmal,445001,CRITICAL,No specific concerns,-0.16828291873059353,4446.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,west bengal,howrah,711401,CRITICAL,Sharp decline in activity (>30% drop),-0.1682162886817452,2860.0,DECLINING,Maintain current service levels; can serve as model regions
2025-05,andhra pradesh,sri potti sriramulu nellore,524137,CRITICAL,No new enrollments recorded; Unusual activity spike (>50% increase),-0.16815576204257454,599.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,punjab,ludhiana,141001,CRITICAL,No specific concerns,-0.16815117036681415,3740.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-11,punjab,ludhiana,141007,CRITICAL,Unusual activity spike (>50% increase),-0.1680306804453452,3898.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,uttar pradesh,gorakhpur,273209,CRITICAL,Unusual activity spike (>50% increase),-0.16799535646875308,4208.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,west bengal,birbhum,731224,CRITICAL,No specific concerns,-0.16797112107514223,3677.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-09,chhattisgarh,mungeli,495334,CRITICAL,Unusual activity spike (>50% increase),-0.167966042521681,4052.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,uttar pradesh,bareilly,243505,CRITICAL,Unusual activity spike (>50% increase),-0.16795462167424102,4741.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,assam,nagaon,782125,CRITICAL,Unusual activity spike (>50% increase),-0.16785306437149627,3282.0,SURGING,Maintain current service levels; can serve as model regions
2025-10,uttar pradesh,bahraich,271865,CRITICAL,Sharp decline in activity (>30% drop),-0.16784235510992984,2819.0,DECLINING,Maintain current service levels; can serve as model regions
2025-09,bihar,vaishali,844114,CRITICAL,Unusual activity spike (>50% increase),-0.1676191534101883,3407.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,west bengal,murshidabad,742303,CRITICAL,Unusual activity spike (>50% increase),-0.16751666020705935,3991.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,tamil nadu,krishnagiri,635109,CRITICAL,No specific concerns,-0.16745150790398644,3866.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,azamgarh,276404,CRITICAL,Unusual activity spike (>50% increase),-0.16738769326055847,4131.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,rajasthan,baran,325216,CRITICAL,No specific concerns,-0.1673030705022961,4034.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,meerut,250401,CRITICAL,No specific concerns,-0.1672987862910521,4721.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-09,bihar,bhojpur,802301,CRITICAL,Unusual activity spike (>50% increase),-0.16728932879321656,3384.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,agra,282002,CRITICAL,No specific concerns,-0.1672367112655868,4360.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-09,uttar pradesh,kannauj,209721,CRITICAL,Unusual activity spike (>50% increase),-0.16717297739733283,3292.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,rampur,243701,CRITICAL,No specific concerns,-0.16715753647677478,4637.0,STABLE,Maintain current service levels; can serve as model regions
2025-11,maharashtra,chandrapur,441221,CRITICAL,Unusual activity spike (>50% increase),-0.16711397092108204,4567.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,lucknow,226020,CRITICAL,No specific concerns,-0.1670273068049558,4093.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-11,haryana,bhiwani,127021,CRITICAL,Unusual activity spike (>50% increase),-0.16702182143852773,3492.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,assam,karbi anglong,782480,CRITICAL,Unusual activity spike (>50% increase),-0.16699825507501076,2002.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,uttar pradesh,sonbhadra,231208,CRITICAL,Unusual activity spike (>50% increase),-0.16698760184026273,3286.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,maharashtra,nashik,422101,CRITICAL,Unusual activity spike (>50% increase),-0.1669556149593664,4251.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,madhya pradesh,neemuch,458441,CRITICAL,Unusual activity spike (>50% increase),-0.16692453320096423,3304.0,SURGING,Maintain current service levels; can serve as model regions
2025-05,andhra pradesh,y. s. r,516390,CRITICAL,No new enrollments recorded; Unusual activity spike (>50% increase),-0.1669030944572124,574.0,SURGING,Plan for increased update demand in 3-5 years
2025-10,chhattisgarh,raigarh,496001,CRITICAL,No specific concerns,-0.16680651567777038,3434.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-11,jharkhand,godda,814133,CRITICAL,Unusual activity spike (>50% increase),-0.16677788872391464,4407.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,jharkhand,palamu,822113,CRITICAL,Unusual activity spike (>50% increase),-0.16677788872391464,4489.0,SURGING,Maintain current service levels; can serve as model regions
2025-10,manipur,thoubal,795103,CRITICAL,Unusual activity spike (>50% increase),-0.1667690324286022,4115.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,uttar pradesh,siddharthnagar,272192,CRITICAL,Unusual activity spike (>50% increase),-0.1667543241028544,3509.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,uttar pradesh,jaunpur,222161,CRITICAL,Unusual activity spike (>50% increase),-0.16668425446459545,3486.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,madhya pradesh,shahdol,484774,CRITICAL,Unusual activity spike (>50% increase),-0.16666112013034218,3337.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,chhattisgarh,janjgir-champa,495552,CRITICAL,Unusual activity spike (>50% increase),-0.16662899892295513,4240.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,uttar pradesh,hathras,204215,CRITICAL,Unusual activity spike (>50% increase),-0.16645788902622327,3348.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,punjab,hoshiarpur,146001,CRITICAL,No specific concerns,-0.16641805799025022,3386.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,punjab,ludhiana,141008,CRITICAL,No specific concerns,-0.1664069905002542,3325.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-09,jharkhand,giridih,815312,CRITICAL,Unusual activity spike (>50% increase),-0.16638318502340532,3312.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,manipur,churachandpur,795128,CRITICAL,Sharp decline in activity (>30% drop),-0.16633366558372853,2383.0,DECLINING,Maintain current service levels; can serve as model regions
2025-05,andhra pradesh,bapatla,522101,CRITICAL,No new enrollments recorded; Unusual activity spike (>50% increase),-0.16631423407686619,573.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,jammu and kashmir,srinagar,190002,CRITICAL,No specific concerns,-0.1662803546204421,3249.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-11,rajasthan,baran,325216,CRITICAL,Unusual activity spike (>50% increase),-0.16625247528034315,3240.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,madhya pradesh,ujjain,456010,CRITICAL,No specific concerns,-0.16620912101341034,4233.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,maharashtra,dhule,424304,CRITICAL,Sharp decline in activity (>30% drop),-0.16620389434255944,3636.0,DECLINING,Maintain current service levels; can serve as model regions
